브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,TAG_총금액,TAG_USD금액(전년환율),원가견적번호,발주통화,제조업체,견적서제출일자,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD) 공임,(USD)본사공급자재,(USD)_정상마진,(USD)_경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)본사공급자재,(KRW)_정상마진,(KRW)_경비,USD_재료계(원/부/택/본공)_총금액(단가×수량),USD_아트웍_총금액(단가×수량),USD_공임_총금액(단가×수량),USD_정상마진_총금액(단가×수량),USD_경비_총금액(단가×수량),KRW_재료계(원/부/택/본공)_총금액(단가×수량),KRW_아트웍_총금액(단가×수량),KRW_공임_총금액(단가×수량),KRW_정상마진_총금액(단가×수량),KRW_경비_총금액(단가×수량),입고수량,최초입고일,최종입고일
X,전년(25N),DXBK5055N,Bag,백팩,DXBK5055NC0001,129000,1000,129000000,92142.85714285714,CQ250600245,KRW,(주)케이앤씨인터내셔날,2025-06-05,6594.707142857143,600.4285714285714,6776.837142857143,437.3121428571429,7705.5,0.0,2774.9807142857144,818.5842857142857,6590.0,600.0,6772.0,437.0,7700.0,0.0,2773.0,818.0,13808856.42857143,600428.5714285715,7705500.0,2774980.714285714,818584.2857142857,13799000.0,600000.0,7700000.0,2773000.0,818000.0,1000,2025-06-22,2025-06-22
X,전년(25N),DXBK5055N,Bag,백팩,DXBK5055NK0001,129000,2010,259290000,185207.14285714287,CQ250600244,KRW,(주)케이앤씨인터내셔날,2025-06-05,6594.707142857143,600.4285714285714,6778.838571428571,437.3121428571429,7705.5,0.0,2818.0114285714285,883.6307142857142,6590.0,600.0,6774.0,437.0,7700.0,0.0,2816.0,883.0,27759824.292857144,1206861.4285714286,15488055.0,5664202.971428571,1776097.7357142856,27740010.0,1206000.0,15477000.0,5660160.0,1774830.0,2010,2025-06-25,2025-06-25
X,전년(25N),DXBN5565N,Headwear,비니,DXBN5565NK0001,39000,2420,94380000,67414.28571428571,CQ250700457,KRW,정화무역,2025-07-15,972.6942857142857,500.35714285714283,233.16642857142858,347.24785714285713,4603.285714285715,0.0,946.6757142857143,107.07642857142856,972.0,500.0,233.0,347.0,4600.0,0.0,946.0,107.0,3758522.742857143,1210864.2857142857,11139951.42857143,2290955.2285714285,259124.95714285714,3755840.0,1210000.0,11132000.0,2289320.0,258940.0,2385,2025-09-05,2025-09-05
X,전년(25N),DXBN5565N,Headwear,비니,DXBN5565NK0002,39000,1000,39000000,27857.14285714286,CQ250700458,KRW,정화무역,2025-07-15,972.6942857142857,500.35714285714283,233.16642857142858,347.24785714285713,4603.285714285715,0.0,946.6757142857143,107.07642857142856,972.0,500.0,233.0,347.0,4600.0,0.0,946.0,107.0,1553108.5714285714,500357.14285714284,4603285.714285715,946675.7142857143,107076.42857142857,1552000.0,500000.0,4600000.0,946000.0,107000.0,1000,2025-09-05,2025-09-05
X,전년(25N),DXBN5575N,Headwear,비니,DXBN5575NK0001,39000,2420,94380000,67414.28571428571,CQ250700459,KRW,정화무역,2025-07-15,903.645,540.3857142857142,233.16642857142858,347.24785714285713,4203.0,0.0,881.6292857142857,66.04714285714286,903.0,540.0,233.0,347.0,4200.0,0.0,881.0,66.0,3591423.4714285713,1307733.4285714286,10171260.0,2133542.8714285716,159834.08571428573,3588860.0,1306800.0,10164000.0,2132020.0,159720.0,2408,2025-08-21,2025-08-21
X,전년(25N),DXBN6215N,Headwear,비니,DXBN6215NC0001,42000,600,25200000,18000.0,CQ250700461,KRW,정화무역,2025-07-15,725.5178571428571,700.5,233.16642857142858,347.24785714285713,5103.642857142857,0.0,1014.7242857142858,855.6107142857143,725.0,700.0,233.0,347.0,5100.0,0.0,1014.0,855.0,783559.2857142857,420300.0,3062185.714285714,608834.5714285715,513366.4285714286,783000.0,420000.0,3060000.0,608400.0,513000.0,600,2025-08-06,2025-08-06
X,전년(25N),DXBN6215N,Headwear,비니,DXBN6215NK0001,42000,1138,47796000,34140.0,CQ250700460,KRW,정화무역,2025-07-15,725.5178571428571,700.5,233.16642857142858,347.24785714285713,5103.642857142857,0.0,1014.7242857142858,855.6107142857143,725.0,700.0,233.0,347.0,5100.0,0.0,1014.0,855.0,1486150.7785714285,797169.0,5807945.571428572,1154756.2371428572,973684.9928571428,1485090.0,796600.0,5803800.0,1153932.0,972990.0,1138,2025-08-06,2025-08-06
X,전년(25N),DXBN6245N,Headwear,비니,DXBN6245NK0001,72000,1467,105624000,75445.71428571429,CQ250700462,KRW,정화무역,2025-07-15,6065.329285714286,700.5,173.12357142857144,347.24785714285713,5904.214285714285,0.0,1926.375,326.23285714285714,6061.0,700.0,173.0,347.0,5900.0,0.0,1925.0,326.0,9661222.947857143,1027633.5,8661482.357142856,2825992.125,478583.60142857145,9654327.0,1026900.0,8655300.0,2823975.0,478242.0,1441,2025-08-29,2025-08-29
X,전년(25N),DXBN6255N,Headwear,비니,DXBN6255NC0001,65000,3050,198250000,141607.14285714287,CQ250700464,KRW,정화무역,2025-07-15,4872.477857142857,700.5,233.16642857142858,347.24785714285713,4703.357142857143,0.0,1576.125,171.12214285714285,4869.0,700.0,233.0,347.0,4700.0,0.0,1575.0,171.0,16631321.035714285,2136525.0,14345239.285714285,4807181.25,521922.53571428574,16619450.0,2135000.0,14335000.0,4803750.0,521550.0,3050,2025-08-21,2025-08-21
X,전년(25N),DXBN6255N,Headwear,비니,DXBN6255NK0001,65000,1186,77090000,55064.28571428572,CQ250700463,KRW,정화무역,2025-07-15,4872.477857142857,700.5,233.16642857142858,347.24785714285713,4703.357142857143,0.0,1576.125,171.12214285714285,4869.0,700.0,233.0,347.0,4700.0,0.0,1575.0,171.0,6467130.081428572,830793.0,5578181.571428572,1869284.25,202950.86142857143,6462514.0,830200.0,5574200.0,1867950.0,202806.0,1186,2025-08-21,2025-08-21
X,전년(25N),DXBN6265N,Headwear,비니,DXBN6265NC0001,59000,1240,73160000,52257.142857142855,CQ250700466,KRW,정화무역,2025-07-15,4147.960714285714,700.5,233.16642857142858,347.24785714285713,4703.357142857143,0.0,1468.047857142857,177.12642857142856,4145.0,700.0,233.0,347.0,4700.0,0.0,1467.0,177.0,5863185.0,868620.0,5832162.857142857,1820379.342857143,219636.77142857143,5859000.0,868000.0,5828000.0,1819080.0,219480.0,1240,2025-08-21,2025-08-21
X,전년(25N),DXBN6265N,Headwear,비니,DXBN6265NK0001,59000,710,41890000,29921.428571428572,CQ250700465,KRW,정화무역,2025-07-15,4147.960714285714,700.5,233.16642857142858,347.24785714285713,4703.357142857143,0.0,1468.047857142857,177.12642857142856,4145.0,700.0,233.0,347.0,4700.0,0.0,1467.0,177.0,3357146.25,497355.0,3339383.5714285714,1042313.9785714286,125759.7642857143,3354750.0,497000.0,3337000.0,1041570.0,125670.0,710,2025-08-21,2025-08-21
X,전년(25N),DXBN6275N,Headwear,비니,DXBN6275NK0001,85000,800,68000000,48571.42857142857,CQ250700467,KRW,정화무역,2025-07-15,3296.352857142857,700.5,233.16642857142858,347.24785714285713,11007.857142857143,0.0,2285.6314285714284,286.20428571428573,3294.0,700.0,233.0,347.0,11000.0,0.0,2284.0,286.0,3101413.714285714,560400.0,8806285.714285715,1828505.142857143,228963.42857142858,3099200.0,560000.0,8800000.0,1827200.0,228800.0,800,2025-09-05,2025-09-05
X,전년(25N),DXBN6285N,Headwear,비니,DXBN6285NK0001,39000,1744,68016000,48582.857142857145,CQ250700468,KRW,정화무역,2025-07-15,1032.7371428571428,700.5,673.4807142857143,347.24785714285713,4203.0,0.0,991.7078571428572,81.05785714285715,1032.0,700.0,673.0,347.0,4200.0,0.0,991.0,81.0,3581244.205714286,1221672.0,7330032.0,1729538.5028571428,141364.90285714285,3578688.0,1220800.0,7324800.0,1728304.0,141264.0,1744,2025-08-21,2025-08-21
X,전년(25N),DXBN6295N,Headwear,비니,DXBN6295NC0001,45000,2000,90000000,64285.71428571428,CQ250700470,KRW,정화무역,2025-07-15,1445.0314285714285,0.0,733.5235714285715,347.24785714285713,4503.214285714285,0.0,1002.7157142857143,507.3621428571429,1444.0,0.0,733.0,347.0,4500.0,0.0,1002.0,507.0,5051605.714285715,0.0,9006428.57142857,2005431.4285714286,1014724.2857142857,5048000.0,0.0,9000000.0,2004000.0,1014000.0,2000,2025-08-06,2025-08-06
X,전년(25N),DXBN6295N,Headwear,비니,DXBN6295NK0001,45000,1709,76905000,54932.142857142855,CQ250700469,KRW,정화무역,2025-07-15,1445.0314285714285,0.0,733.5235714285715,347.24785714285713,4503.214285714285,0.0,1002.7157142857143,507.3621428571429,1444.0,0.0,733.0,347.0,4500.0,0.0,1002.0,507.0,4316597.082857143,0.0,7695993.214285715,1713641.1557142858,867081.9021428571,4313516.0,0.0,7690500.0,1712418.0,866463.0,1707,2025-08-29,2025-09-22
X,전년(25N),DXBN6305N,Headwear,비니,DXBN6305NK0001,42000,2306,96852000,69180.0,CQ250700471,KRW,정화무역,2025-07-15,976.6971428571428,700.5,233.16642857142858,347.24785714285713,5103.642857142857,0.0,1051.7507142857144,297.21214285714285,976.0,700.0,233.0,347.0,5100.0,0.0,1051.0,297.0,3590698.9542857143,1615353.0,11769000.42857143,2425337.1471428573,685371.2014285715,3588136.0,1614200.0,11760600.0,2423606.0,684882.0,2306,2025-08-29,2025-08-29
X,전년(25N),DXCP4085N,Headwear,운동모,DXCP4085NK0001,39000,10000,390000000,278571.4285714286,CQ250700280,KRW,(주)보광캡,2025-07-03,1290.9214285714286,700.5,1649.1771428571428,484.3457142857143,2631.8785714285714,0.0,940.6714285714286,311.22214285714284,1290.0,700.0,1648.0,484.0,2630.0,0.0,940.0,311.0,34244442.85714286,7005000.0,26318785.714285713,9406714.285714285,3112221.4285714286,34220000.0,7000000.0,26300000.0,9400000.0,3110000.0,10000,2025-09-25,2025-10-01
X,전년(25N),DXCP5015N,Headwear,운동모,DXCP5015NK0002,39000,4400,171600000,122571.42857142857,CQ250700266,KRW,㈜유풍,2025-07-03,1130.807142857143,200.14285714285714,1083.7735714285714,416.29714285714283,2422.7292857142857,0.0,725.5178571428571,584.4171428571428,1130.0,200.0,1083.0,416.0,2421.0,0.0,725.0,584.0,11575862.57142857,880628.5714285715,10660008.857142856,3192278.5714285714,2571435.4285714286,11567600.0,880000.0,10652400.0,3190000.0,2569600.0,4400,2025-09-03,2025-09-05
X,전년(25N),DXCP5025N,Headwear,운동모,DXCP5025NC0001,45000,1600,72000000,51428.57142857143,CQ250401338,KRW,(주)보광캡,2025-05-01,1314.9385714285713,1200.857142857143,1164.8314285714287,395.28214285714284,2802.0,0.0,972.6942857142857,356.2542857142857,1314.0,1200.0,1164.0,395.0,2800.0,0.0,972.0,356.0,4600083.428571428,1921371.4285714286,4483200.0,1556310.857142857,570006.8571428572,4596800.0,1920000.0,4480000.0,1555200.0,569600.0,1600,2025-06-01,2025-06-01
X,전년(25N),DXCP7025N,Headwear,운동모,DXCP7025NK0001,42000,3073,129066000,92190.0,CQ250601534,KRW,주식회사 피앤지아이엔씨,2025-06-26,1350.9642857142858,350.25,1495.067142857143,412.2942857142857,3052.1785714285716,0.0,937.6692857142857,306.2185714285714,1350.0,350.0,1494.0,412.0,3050.0,0.0,937.0,306.0,10012834.92,1076318.25,9379344.75,2881457.715,941009.67,10005688.0,1075550.0,9372650.0,2879401.0,940338.0,3073,2025-07-15,2025-07-15
X,전년(25N),DXCP7035N,Headwear,운동모,DXCP7035NK0001,65000,2255,146575000,104696.42857142857,CQ250700256,KRW,(주)보광캡,2025-07-02,3266.3314285714287,1180.8428571428572,1328.9485714285715,416.29714285714283,4002.8571428571427,0.0,1467.047142857143,371.265,3264.0,1180.0,1328.0,416.0,4000.0,0.0,1466.0,371.0,11301106.457142858,2662800.6428571427,9026442.857142856,3308191.307142857,837202.575,11293040.0,2660900.0,9020000.0,3305830.0,836605.0,2255,2025-07-31,2025-08-05
X,전년(25N),DXCP7055N,Headwear,운동모,DXCP7055NC0001,39000,2400,93600000,66857.14285714286,CQ250600304,KRW,주식회사 피앤지아이엔씨,2025-06-05,1067.7621428571429,580.4142857142857,1037.7407142857144,397.2835714285714,2731.95,0.0,812.58,497.355,1067.0,580.0,1037.0,397.0,2730.0,0.0,812.0,497.0,6006687.428571428,1392994.2857142857,6556680.0,1950192.0,1193652.0,6002400.0,1392000.0,6552000.0,1948800.0,1192800.0,2400,2025-06-23,2025-06-23
X,전년(25N),DXCP7055N,Headwear,운동모,DXCP7055NK0002,39000,5800,226200000,161571.42857142858,CQ250700450,KRW,주식회사 피앤지아이엔씨,2025-07-15,1067.7621428571429,580.4142857142857,1034.7385714285715,446.31857142857143,2731.95,0.0,810.58,259.185,1067.0,580.0,1034.0,446.0,2730.0,0.0,812.0,259.0,14783151.857142856,3366402.8571428573,15845310.0,4701364.0,1503273.0,14772600.0,3364000.0,15834000.0,4709600.0,1502200.0,5798,2025-08-07,2025-08-21
X,전년(25N),DXCP7055N,Headwear,운동모,DXCP7055NK0003,39000,1800,70200000,50142.857142857145,CQ250700474,KRW,주식회사 피앤지아이엔씨,2025-07-15,1067.7621428571429,580.4142857142857,1034.7385714285715,446.31857142857143,2731.95,0.0,812.58,227.16214285714287,1067.0,580.0,1034.0,446.0,2730.0,0.0,812.0,227.0,4587874.714285715,1044745.7142857143,4917510.0,1462644.0,408891.85714285716,4584600.0,1044000.0,4914000.0,1461600.0,408600.0,1800,2025-08-27,2025-08-27
X,전년(25N),DXCP7055N,Headwear,운동모,DXCP7055NK0004,39000,2800,109200000,78000.0,CQ250800386,KRW,주식회사 피앤지아이엔씨,2025-08-19,1067.7621428571429,580.4142857142857,1034.7385714285715,446.31857142857143,2731.95,0.0,812.58,227.16214285714287,1067.0,580.0,1034.0,446.0,2730.0,0.0,812.0,227.0,7136694.0,1625160.0,7649460.0,2275224.0,636054.0,7131600.0,1624000.0,7644000.0,2273600.0,635600.0,2774,2025-10-22,2025-10-22
X,전년(25N),DXCP7055N,Headwear,운동모,DXCP7055NK0005,39000,1000,39000000,27857.14285714286,CQ250900754,KRW,주식회사 피앤지아이엔씨,2025-09-23,1067.7621428571429,580.4142857142857,1034.7385714285715,446.31857142857143,2731.95,0.0,812.58,227.16214285714287,1067.0,580.0,1034.0,446.0,2730.0,0.0,812.0,227.0,2548819.285714286,580414.2857142857,2731950.0,812580.0,227162.14285714287,2547000.0,580000.0,2730000.0,812000.0,227000.0,1000,2025-10-22,2025-10-22
X,전년(25N),DXCP7065N,Headwear,운동모,DXCP7065NC0001,45000,600,27000000,19285.714285714286,CQ250700447,KRW,주식회사 피앤지아이엔씨,2025-07-15,1649.1771428571428,580.4142857142857,1012.7228571428572,397.2835714285714,3502.5,0.0,1011.7221428571429,561.4007142857142,1648.0,580.0,1012.0,397.0,3500.0,0.0,1011.0,561.0,1835510.142857143,348248.5714285714,2101500.0,607033.2857142857,336840.4285714286,1834200.0,348000.0,2100000.0,606600.0,336600.0,600,2025-07-27,2025-07-27
X,전년(25N),DXCP7065N,Headwear,운동모,DXCP7065NK0001,45000,2473,111285000,79489.28571428571,CQ250700446,KRW,주식회사 피앤지아이엔씨,2025-07-15,1649.1771428571428,580.4142857142857,1012.7228571428572,412.2942857142857,3502.5,0.0,1011.7221428571429,624.4457142857143,1648.0,580.0,1012.0,412.0,3500.0,0.0,1011.0,624.0,7602482.468571428,1435364.5285714285,8661682.5,2501988.859285714,1544254.2514285715,7597056.0,1434340.0,8655500.0,2500203.0,1543152.0,2473,2025-08-19,2025-08-21
X,전년(25N),DXCP7075N,Headwear,운동모,DXCP7075NK0001,45000,1900,85500000,61071.42857142857,CQ250700388,KRW,㈜유풍,2025-07-09,1556.1107142857143,1000.7142857142857,1364.9742857142858,421.30071428571426,3002.1428571428573,0.0,1038.7414285714285,155.1107142857143,1555.0,1000.0,1364.0,421.0,3000.0,0.0,1038.0,155.0,6350532.857142857,1901357.142857143,5704071.428571428,1973608.7142857143,294710.35714285716,6346000.0,1900000.0,5700000.0,1972200.0,294500.0,1900,2025-07-22,2025-07-22
X,전년(25N),DXCP7085N,Headwear,운동모,DXCP7085NC0001,45000,1900,85500000,61071.42857142857,CQ250700387,KRW,㈜유풍,2025-07-09,1466.0464285714286,1000.7142857142857,1384.9885714285715,421.30071428571426,2501.785714285714,0.0,952.68,152.10857142857142,1465.0,1000.0,1384.0,421.0,2500.0,0.0,952.0,152.0,6217437.857142857,1901357.142857143,4753392.857142857,1810092.0,289006.28571428574,6213000.0,1900000.0,4750000.0,1808800.0,288800.0,1900,2025-07-27,2025-07-27
X,전년(25N),DXCP7085N,Headwear,운동모,DXCP7085NK0001,45000,2256,101520000,72514.28571428571,CQ250700389,KRW,㈜유풍,2025-07-09,1466.0464285714286,1000.7142857142857,1384.9885714285715,421.30071428571426,2501.785714285714,0.0,952.68,152.10857142857142,1465.0,1000.0,1384.0,421.0,2500.0,0.0,952.0,152.0,7382389.371428572,2257611.4285714286,5644028.571428572,2149246.08,343156.9371428571,7377120.0,2256000.0,5640000.0,2147712.0,342912.0,2256,2025-07-22,2025-07-22
X,전년(25N),DXCP7125N,Headwear,운동모,DXCP7125NK0001,45000,2600,117000000,83571.42857142857,CQ250700263,KRW,㈜유풍,2025-07-03,2261.614285714286,1000.7142857142857,1109.7921428571428,421.30071428571426,2501.785714285714,0.0,1030.7357142857143,429.30642857142857,2260.0,1000.0,1109.0,421.0,2500.0,0.0,1030.0,429.0,9861038.57142857,2601857.1428571427,6504642.857142857,2679912.8571428573,1116196.7142857143,9854000.0,2600000.0,6500000.0,2678000.0,1115400.0,2600,2025-09-03,2025-09-03
X,전년(25N),DXCP7135N,Headwear,운동모,DXCP7135NK0001,45000,4900,220500000,157500.0,CQ250700264,KRW,㈜유풍,2025-07-03,1696.2107142857142,1265.9035714285715,1109.7921428571428,421.30071428571426,2501.785714285714,0.0,985.7035714285714,422.3014285714286,1695.0,1265.0,1109.0,421.0,2500.0,0.0,985.0,422.0,15813787.5,6202927.5,12258750.0,4829947.5,2069277.0,15802500.0,6198500.0,12250000.0,4826500.0,2067800.0,4900,2025-09-03,2025-09-05
X,전년(25N),DXCR3115N,Bag,크로스백,DXCR3115NK0003,89000,2000,178000000,127142.85714285714,CQ250800124,KRW,(주)케이앤씨인터내셔날,2025-08-06,2224.587857142857,600.4285714285714,6355.536428571429,437.3121428571429,5133.664285714286,0.0,2147.532857142857,613.4378571428572,2223.0,600.0,6351.0,437.0,5130.0,0.0,2146.0,613.0,18034872.85714286,1200857.142857143,10267328.57142857,4295065.714285715,1226875.7142857143,18022000.0,1200000.0,10260000.0,4292000.0,1226000.0,2000,2025-08-27,2025-08-27
X,전년(25N),DXCR3135N,Bag,크로스백,DXCR3135NK0001,85000,4500,382500000,273214.28571428574,CQ250700672,KRW,(주)케이앤씨인터내셔날,2025-07-24,1952.3935714285715,600.4285714285714,6411.576428571429,437.3121428571429,5453.892857142857,0.0,2162.5435714285713,614.4385714285714,1951.0,600.0,6407.0,437.0,5450.0,0.0,2161.0,614.0,39605769.64285714,2701928.5714285714,24542517.85714286,9731446.07142857,2764973.5714285714,39577500.0,2700000.0,24525000.0,9724500.0,2763000.0,4500,2025-09-30,2025-09-30
X,전년(25N),DXCR5035N,Bag,크로스백,DXCR5035NK0001,69000,2049,141381000,100986.42857142857,CQ250600653,KRW,(주)인투잇,2025-06-12,1918.3692857142858,500.35714285714283,4024.8728571428574,437.3121428571429,5669.046428571429,0.0,847.605,702.5014285714286,1917.0,500.0,4022.0,437.0,5665.0,0.0,847.0,702.0,13073755.731428571,1025231.7857142857,11615876.132142857,1736742.645,1439425.427142857,13064424.0,1024500.0,11607585.0,1735503.0,1438398.0,2049,2025-07-03,2025-07-03
X,전년(25N),DXCR5075N,Bag,크로스백,DXCR5075NK0001,79000,2121,167559000,119685.0,CQ250600249,KRW,(주)케이앤씨인터내셔날,2025-06-05,2381.7,600.4285714285714,4285.058571428572,437.3121428571429,5904.214285714285,0.0,1712.222142857143,390.2785714285714,2380.0,600.0,4282.0,437.0,5900.0,0.0,1711.0,390.0,15067733.985,1273509.0,12522838.5,3631623.165,827780.85,15056979.0,1272600.0,12513900.0,3629031.0,827190.0,2121,2025-06-25,2025-06-25
X,전년(25N),DXCR5075N,Bag,크로스백,DXCR5075NK0002,79000,800,63200000,45142.857142857145,CQ250800126,KRW,(주)케이앤씨인터내셔날,2025-08-06,2799.9985714285713,600.4285714285714,4281.055714285714,437.3121428571429,5904.214285714285,0.0,1766.2607142857144,360.25714285714287,2798.0,600.0,4278.0,437.0,5900.0,0.0,1765.0,360.0,6014693.142857143,480342.85714285716,4723371.428571428,1413008.5714285714,288205.71428571426,6010400.0,480000.0,4720000.0,1412000.0,288000.0,800,2025-09-30,2025-09-30
X,전년(25N),DXCR5095N,Bag,크로스백,DXCR5095NK0001,69000,1865,128685000,91917.85714285714,CQ250600332,KRW,(주)인투잇,2025-06-12,1802.2864285714286,500.35714285714283,5191.705714285714,437.3121428571429,5959.253571428571,0.0,175.125,744.5314285714286,1801.0,500.0,5188.0,437.0,5955.0,0.0,175.0,744.0,13859382.492857143,933166.0714285715,11114007.910714285,326608.125,1388551.1142857142,13849490.0,932500.0,11106075.0,326375.0,1387560.0,1865,2025-07-03,2025-07-03
X,전년(25N),DXCR5115N,Bag,크로스백,DXCR5115NC0001,89000,800,71200000,50857.142857142855,CQ250601221,KRW,(주)케이앤씨인터내셔날,2025-06-20,4005.8592857142858,600.4285714285714,3708.647142857143,437.3121428571429,6554.678571428572,0.0,2230.592142857143,775.5535714285714,4003.0,600.0,3706.0,437.0,6550.0,0.0,2229.0,775.0,6521454.857142857,480342.85714285716,5243742.857142857,1784473.7142857143,620442.8571428572,6516800.0,480000.0,5240000.0,1783200.0,620000.0,800,2025-07-08,2025-07-08
X,전년(25N),DXCR5115N,Bag,크로스백,DXCR5115NK0001,89000,1400,124600000,89000.0,CQ250601220,KRW,(주)케이앤씨인터내셔날,2025-06-20,4005.8592857142858,600.4285714285714,3707.6464285714287,437.3121428571429,6364.542857142857,0.0,1908.3621428571428,588.42,4003.0,600.0,3705.0,437.0,6360.0,0.0,1907.0,588.0,11411145.0,840600.0,8910360.0,2671707.0,823788.0,11403000.0,840000.0,8904000.0,2669800.0,823200.0,1400,2025-08-05,2025-08-05
X,전년(25N),DXCR5125N,Bag,크로스백,DXCR5125NC0001,69000,400,27600000,19714.285714285714,CQ250601225,KRW,(주)케이앤씨인터내셔날,2025-06-20,2558.8264285714286,700.5,3118.2257142857143,437.3121428571429,5003.571428571428,0.0,1707.2185714285715,1184.8457142857144,2557.0,700.0,3116.0,437.0,5000.0,0.0,1706.0,1184.0,2445745.714285714,280200.0,2001428.5714285714,682887.4285714285,473938.28571428574,2444000.0,280000.0,2000000.0,682400.0,473600.0,400,2025-07-08,2025-07-08
X,전년(25N),DXCR5125N,Bag,크로스백,DXCR5125NK0001,69000,1400,96600000,69000.0,CQ250601222,KRW,(주)케이앤씨인터내셔날,2025-06-20,2575.8385714285714,700.5,3118.2257142857143,437.3121428571429,5053.607142857143,0.0,1717.2257142857143,507.3621428571429,2574.0,700.0,3116.0,437.0,5050.0,0.0,1716.0,507.0,8583927.0,980700.0,7075050.0,2404116.0,710307.0,8577800.0,980000.0,7070000.0,2402400.0,709800.0,1400,2025-08-05,2025-08-05
X,전년(25N),DXCR5135N,Bag,크로스백,DXCR5135NK0001,99000,1200,118800000,84857.14285714286,CQ250700267,KRW,(주)케이앤씨인터내셔날,2025-07-03,6077.3378571428575,600.4285714285714,3279.3407142857145,437.3121428571429,6104.357142857143,0.0,2152.5364285714286,262.1871428571429,6073.0,600.0,3277.0,437.0,6100.0,0.0,2151.0,262.0,11752788.857142856,720514.2857142857,7325228.571428572,2583043.714285714,314624.5714285714,11744400.0,720000.0,7320000.0,2581200.0,314400.0,1200,2025-08-05,2025-08-05
X,전년(25N),DXCR5145N,Bag,크로스백,DXCR5145NK0001,79000,1688,133352000,95251.42857142857,CQ250700268,KRW,(주)케이앤씨인터내셔날,2025-07-03,4168.975714285714,600.4285714285714,2558.8264285714286,437.3121428571429,6104.357142857143,0.0,1679.1985714285715,262.1871428571429,4166.0,600.0,2557.0,437.0,6100.0,0.0,1678.0,262.0,12094712.914285714,1013523.4285714285,10304154.857142856,2834487.1885714284,442571.89714285714,12086080.0,1012800.0,10296800.0,2832464.0,442256.0,1688,2025-08-05,2025-08-05
X,전년(25N),DXDC4915N,Acc_etc,다운 스카프,DXDC4915NK0001,49000,11396,558404000,398860.0,CQ250700181,KRW,(주)시즈글로벌,2025-07-02,3212.292857142857,350.25,505.36071428571427,267.1907142857143,1160.8285714285714,0.0,784.56,222.15857142857143,3210.0,350.0,505.0,267.0,1160.0,0.0,784.0,222.0,45411285.48,3991449.0,13228802.4,8940845.76,2531719.08,45378872.0,3988600.0,13219360.0,8934464.0,2529912.0,11371,2025-10-10,2025-10-10
X,전년(25N),DXDC4965N,Acc_etc,다운 스카프,DXDC4965NK0001,45000,24000,1080000000,771428.5714285715,CQ250700184,KRW,(주)시즈글로벌,2025-07-02,3025.1592857142855,350.25,505.36071428571427,267.1907142857143,1095.7821428571428,0.0,746.5328571428571,215.15357142857144,3023.0,350.0,505.0,267.0,1095.0,0.0,746.0,215.0,91145057.14285715,8406000.0,26298771.42857143,17916788.57142857,5163685.714285715,91080000.0,8400000.0,26280000.0,17904000.0,5160000.0,24000,2025-10-10,2025-10-10
X,전년(25N),DXDC4965N,Acc_etc,다운 스카프,DXDC4965NK0002,45000,3500,157500000,112500.0,CQ250700185,KRW,(주)시즈글로벌,2025-07-02,3025.1592857142855,350.25,505.36071428571427,267.1907142857143,1140.8142857142857,0.0,753.5378571428571,165.11785714285713,3023.0,350.0,505.0,267.0,1140.0,0.0,753.0,165.0,13291987.5,1225875.0,3992850.0,2637382.5,577912.5,13282500.0,1225000.0,3990000.0,2635500.0,577500.0,3475,2025-10-10,2025-10-10
X,전년(25N),DXDC6375N,Acc_etc,다운 스카프,DXDC6375NK0001,39000,16229,632931000,452093.5714285714,CQ250700183,KRW,(주)시즈글로벌,2025-07-02,1954.395,350.25,505.36071428571427,267.1907142857143,1155.825,0.0,594.4242857142857,172.12285714285716,1953.0,350.0,505.0,267.0,1155.0,0.0,594.0,172.0,44255613.58928572,5684207.25,18757883.925,9646911.732857144,2793381.8485714286,44224025.0,5680150.0,18744495.0,9640026.0,2791388.0,16199,2025-09-25,2025-10-13
X,전년(25N),DXGL6325N,Acc_etc,장갑,DXGL6325NK0001,69000,3632,250608000,179005.7142857143,CQ250700188,KRW,(주)시즈글로벌,2025-07-02,6578.6957142857145,500.35714285714283,1150.8214285714287,267.1907142857143,4648.317857142857,0.0,1931.3785714285714,833.595,6574.0,500.0,1150.0,267.0,4645.0,0.0,1930.0,833.0,29044042.937142856,1817297.142857143,16882690.457142856,7014766.971428571,3027617.04,29023312.0,1816000.0,16870640.0,7009760.0,3025456.0,3632,2025-10-10,2025-10-10
X,전년(25N),DXGL6335N,Acc_etc,장갑,DXGL6335NC0001,69000,850,58650000,41892.857142857145,CQ250700187,KRW,(주)시즈글로벌,2025-07-02,5149.675714285714,1100.7857142857142,1939.3842857142856,267.1907142857143,4453.178571428572,0.0,1896.3535714285715,1207.8621428571428,5146.0,1100.0,1938.0,267.0,4450.0,0.0,1895.0,1207.0,6252813.107142857,935667.8571428572,3785201.785714286,1611900.5357142857,1026682.8214285715,6248350.0,935000.0,3782500.0,1610750.0,1025950.0,783,2025-08-23,2025-08-23
