브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,TAG_총금액,TAG_USD금액(전년환율),원가견적번호,발주통화,제조업체,견적서제출일자,합의납기일,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD) 공임,(USD)본사공급자재,(USD)_정상마진,(USD)_경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)본사공급자재,(KRW)_정상마진,(KRW)_경비,USD_재료계(원/부/택/본공)_총금액(단가×수량),USD_아트웍_총금액(단가×수량),USD_공임_총금액(단가×수량),USD_정상마진_총금액(단가×수량),USD_경비_총금액(단가×수량),KRW_재료계(원/부/택/본공)_총금액(단가×수량),KRW_아트웍_총금액(단가×수량),KRW_공임_총금액(단가×수량),KRW_정상마진_총금액(단가×수량),KRW_경비_총금액(단가×수량)
I,전년(25N),7ABKMD75N,Bag,백팩,7ABKMD75NK0001,89000,900,80100000,58335.578876839834,CQ250500883,KRW,(주)리라이코리아,2025-05-13,2025-05-23,1.2703700576463997,1.995747522586489,3.719766344020817,0.179617277032784,4.937172332798576,0.03837976004974017,1.1920753471449297,0.5219647366764663,1655.0,2600.0,4846.0,234.0,6432.0,50.0,1553.0,680.0,4687.320094874767,1796.17277032784,4443.455099518718,1072.8678124304367,469.7682630088197,6106500.0,2340000.0,5788800.0,1397700.0,612000.0
I,전년(25N),7ABVB015N,Wear_etc,베이비,7ABVB015NK0001,59000,3000,177000000,128906.33534582585,CQ250200045,KRW,주식회사 신즈디자인하우스,2025-02-03,2025-03-06,3.7028792495989316,1.331010078524989,0.8658473867221382,1.38550933779562,2.8754116229265336,0.09211142411937641,1.3164257697060877,0.4974016902446326,4824.0,1734.0,1128.0,1805.0,3746.0,120.0,1715.0,648.0,18139.0421947082,3993.0302355749673,8626.2348687796,3949.2773091182635,1492.2050707338979,23631000.0,5202000.0,11238000.0,5145000.0,1944000.0
I,전년(25N),7ACP85B5N,Headwear,운동모,7ACP85B5NK0001,39000,2000,78000000,56806.18167782156,CQ250101152,KRW,㈜유풍,2025-01-24,2025-03-28,0.901924361168894,1.3072146272941503,0.8742909339330811,0.26482034434320717,1.6119499220890872,0.03837976004974017,0.7046523945132295,0.11513928014922051,1175.0,1703.0,1139.0,345.0,2100.0,50.0,918.0,150.0,4158.830798989845,2614.4292545883004,3223.899844178174,1409.304789026459,230.27856029844102,5418000.0,3406000.0,4200000.0,1836000.0,300000.0
I,전년(25N),7ACP85R5N,Headwear,운동모,7ACP85R5NK0001,43000,800,34400000,25052.982688680277,CQ250101153,KRW,㈜유풍,2025-01-24,2025-03-28,1.546704330004529,1.3072146272941503,0.8742909339330811,0.26482034434320717,1.6119499220890872,0.03837976004974017,0.8013693898385748,0.14737827859100225,2015.0,1703.0,1139.0,345.0,2100.0,50.0,1044.0,192.0,2179.3562946644456,1045.77170183532,1289.5599376712696,641.0955118708598,117.9026228728018,2839200.0,1362400.0,1680000.0,835200.0,153600.0
I,전년(25N),7ACP8805N,Headwear,운동모,7ACP8805NK0002,39000,1000,39000000,28403.09083891078,CQ241101570,KRW,㈜유풍,2024-11-22,2025-02-28,1.2089624415668154,1.159068753502153,0.8259324362704085,0.28247503396608764,1.5351904019896068,0.03837976004974017,0.7092579657191983,0.2832426291670824,1575.0,1510.0,1076.0,368.0,2000.0,50.0,924.0,369.0,2355.7496718530515,1159.0687535021532,1535.1904019896067,709.2579657191983,283.24262916708244,3069000.0,1510000.0,2000000.0,924000.0,369000.0
I,전년(25N),7ACP8805N,Headwear,운동모,7ACP8805NK0003,39000,1040,40560000,29539.21447246721,CQ250200530,KRW,㈜유풍,2025-02-12,2025-04-09,1.2089624415668154,1.159068753502153,0.8259324362704085,0.28247503396608764,1.5351904019896068,0.03837976004974017,0.7092579657191983,0.2832426291670824,1575.0,1510.0,1076.0,368.0,2000.0,50.0,924.0,369.0,2449.9796587271735,1205.4315036422392,1596.598018069191,737.6282843479663,294.57233433376575,3191760.0,1570400.0,2080000.0,960960.0,383760.0
I,전년(25N),7ACPB015N,Headwear,운동모,7ACPB015NK0001,39000,1500,58500000,42604.63625836617,CQ250401294,KRW,주식회사 이든메이드,2025-04-29,2025-05-15,1.206659655963831,2.3872210750938385,1.076936066995709,0.222602608288493,1.6887094421885676,0.03837976004974017,0.9541208348365406,0.1358643505760802,1572.0,3110.0,1403.0,290.0,2200.0,50.0,1243.0,177.0,3816.8671369466597,3580.8316126407576,2533.064163282851,1431.181252254811,203.7965258641203,4972500.0,4665000.0,3300000.0,1864500.0,265500.0
I,전년(25N),7ACPB025N,Headwear,운동모,7ACPB025NK0001,39000,4300,167700000,122133.29060731635,CQ250401293,KRW,주식회사 이든메이드,2025-04-29,2025-05-15,1.105337089432517,0.6140761607958427,1.5259792595776691,0.222602608288493,1.7654689622880477,0.03837976004974017,0.7514757017739125,0.15351904019896068,1440.0,800.0,1988.0,290.0,2300.0,50.0,979.0,200.0,12436.884484598202,2640.5274914221236,7591.5165378386055,3231.345517627824,660.1318728555309,16202400.0,3440000.0,9890000.0,4209700.0,860000.0
I,전년(25N),7ACPB075N,Headwear,운동모,7ACPB075NK0001,49000,1400,68600000,49960.30850126358,CQ250400598,KRW,㈜유풍,2025-04-14,2025-05-15,0.9710079292584263,1.362481481765776,0.6017946375799259,0.24102489311236827,1.5351904019896068,0.03837976004974017,0.6708782056694582,0.10285775693330365,1265.0,1775.0,784.0,314.0,2000.0,50.0,874.0,134.0,2593.0901080006447,1907.4740744720864,2149.2665627854494,939.2294879372414,144.0008597066251,3378200.0,2485000.0,2800000.0,1223600.0,187600.0
I,전년(25N),7ACPC015N,Headwear,운동모,7ACPC015NK0001,49000,1950,95550000,69587.57255533141,CQ241000259,KRW,㈜유풍,2024-10-11,2024-12-10,0.8597066251141798,1.1352733022713142,0.8067425562455384,0.2671231299461916,1.6119499220890872,0.03837976004974017,0.6624346584585153,0.41219862293420945,1120.0,1479.0,1051.0,348.0,2100.0,50.0,863.0,537.0,3845.3065391435175,2213.782939429063,3143.3023480737197,1291.7475839941048,803.7873147217084,5009550.0,2884050.0,4095000.0,1682850.0,1047150.0
I,전년(25N),7ACPC015N,Headwear,운동모,7ACPC015NK0002,49000,1520,74480000,54242.62065851474,CQ250100631,KRW,㈜유풍,2025-01-14,2025-03-20,0.8597066251141798,1.1352733022713142,0.8067425562455384,0.2671231299461916,1.6119499220890872,0.03837976004974017,0.6624346584585153,0.41219862293420945,1120.0,1479.0,1051.0,348.0,2100.0,50.0,863.0,537.0,2997.367148460588,1725.6154194523976,2450.1638815754122,1006.9006808569433,626.5419068599983,3904880.0,2248080.0,3192000.0,1311760.0,816240.0
I,전년(25N),7ACPC015N,Headwear,운동모,7ACPC015NK0003,49000,640,31360000,22838.998172006206,CQ250200531,KRW,㈜유풍,2025-02-12,2025-04-09,0.8597066251141798,1.1352733022713142,0.8067425562455384,0.2671231299461916,1.6119499220890872,0.03837976004974017,0.6624346584585153,0.41219862293420945,1120.0,1479.0,1051.0,348.0,2100.0,50.0,863.0,537.0,1262.049325667616,726.5749134536411,1031.6479501370159,423.95818141344984,263.80711867789404,1644160.0,946560.0,1344000.0,552320.0,343680.0
