브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,TAG_총금액,TAG_USD금액(24F환율),원가견적번호,발주통화,제조업체,견적서제출일자,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD) 공임,(USD)본사공급자재,(USD)_정상마진,(USD)_경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)본사공급자재,(KRW)_정상마진,(KRW)_경비,USD_재료계(원/부/택/본공)_총금액(단가×수량),USD_아트웍_총금액(단가×수량),USD_공임_총금액(단가×수량),USD_정상마진_총금액(단가×수량),USD_경비_총금액(단가×수량),KRW_재료계(원/부/택/본공)_총금액(단가×수량),KRW_아트웍_총금액(단가×수량),KRW_공임_총금액(단가×수량),KRW_정상마진_총금액(단가×수량),KRW_경비_총금액(단가×수량)
X,25F,DKDJ61056,Outer,다운점퍼,DKDJ61056K0001,309000,"6,900",2132100000,1579333.333,CQ250900933,KRW,주식회사 아라움,2025-09-26,10.31357143,0.25,29.995,0.330714286,9.43,0,5.998571429,1.642142857,14439,350,41993,463,13202,0,8398,2299,280411.0714,1725,65067,41390.14286,11330.78571,392575500,2415000,91093800,57946200,15863100
X,25F,DKDJ62056,Outer,다운점퍼,DKDJ62056K0001,389000,"1,200",466800000,345777.7778,CQ250901136,KRW,주식회사 아라움,2025-09-30,15.27714286,0.25,25.79285714,0.356428571,11.91142857,0,6.387857143,1.675,21388,350,36110,499,16676,0,8943,2345,49711.71429,300,14293.71429,7665.428571,2010,69596400,420000,20011200,10731600,2814000
X,25F,DKDJ63056,Outer,다운점퍼,DKDJ63056K0001,409000,"1,100",449900000,333259.2593,CQ250900976,KRW,(주)기도산업,2025-09-29,13.95928571,0,35.78857143,0.326428571,10.42214286,0,7.220714286,2.019285714,19543,0,50104,457,14591,0,10109,2827,55081.71429,0,11464.35714,7942.785714,2221.214286,77114400,0,16050100,11119900,3109700
X,25F,DKDJ64056,Outer,다운점퍼,DKDJ64056K0001,259000,"1,800",466200000,345333.3333,CQ250800477,KRW,(주)아이보리,2025-08-22,7.648571429,0.400714286,11.22714286,0.327857143,8.840714286,0,3.374285714,0.784285714,10708,561,15718,459,12377,0,4724,1098,34566.42857,721.2857143,15913.28571,6073.714286,1411.714286,48393000,1009800,22278600,8503200,1976400
X,25F,DKDJ72056,Outer,다운점퍼,DKDJ72056K0001,199000,"1,100",218900000,162148.1481,CQ250900688,KRW,(주)기도산업,2025-09-16,12.04214286,0,9.055714286,0.301428571,8.933571429,0,3.603571429,0.870714286,16859,0,12678,422,12507,0,5045,1219,23539.21429,0,9826.928571,3963.928571,957.7857143,32954900,0,13757700,5549500,1340900
X,25F,DKDJ73056,Outer,다운점퍼,DKDJ73056K0001,199000,"1,000",199000000,147407.4074,CQ250900689,KRW,(주)기도산업,2025-09-16,11.425,0,7.197142857,0.301428571,8.933571429,0,3.306428571,0.772142857,15995,0,10076,422,12507,0,4629,1081,18923.57143,0,8933.571429,3306.428571,772.1428571,26493000,0,12507000,4629000,1081000
X,25F,DKDJ75056,Outer,다운점퍼,DKDJ75056K0001,279000,"1,200",334800000,248000,CQ250900934,KRW,주식회사 아라움,2025-09-26,12.31714286,0,16.92714286,0.330714286,11.91142857,0,4.938571429,1.2,17244,0,23698,463,16676,0,6914,1680,35490,0,14293.71429,5926.285714,1440,49686000,0,20011200,8296800,2016000
X,25F,DKDJ77056,Outer,다운점퍼,DKDJ77056K0001,269000,"1,100",295900000,219185.1852,CQ250800478,KRW,(주)아이보리,2025-08-22,8.550714286,0.615714286,13.63,0.327857143,8.840714286,0,3.796428571,0.916428571,11971,862,19082,459,12377,0,5315,1283,24759.42857,677.2857143,9724.785714,4176.071429,1008.071429,34663200,948200,13614700,5846500,1411300
X,25F,DKDJ78056,Outer,다운점퍼,DKDJ78056K0001,269000,"1,600",430400000,318814.8148,CQ250800715,KRW,꼼드감므(주),2025-08-29,10.15071429,0,14.06214286,0.349285714,8.840714286,0,3.966428571,0.999285714,14211,0,19687,489,12377,0,5553,1399,39299.42857,0,14145.14286,6346.285714,1598.857143,55019200,0,19803200,8884800,2238400
X,25F,DKDJ79056,Outer,다운점퍼,DKDJ79056K0001,349000,"1,200",418800000,310222.2222,CQ250900937,KRW,주식회사 아라움,2025-09-26,14.82071429,0,23.53285714,0.330714286,13.89642857,0,6.27,1.563571429,20749,0,32946,463,19455,0,8778,2189,46421.14286,0,16675.71429,7524,1876.285714,64989600,0,23346000,10533600,2626800
X,25F,DKDJ80056,Outer,다운점퍼,DKDJ80056K0001,179000,"2,000",358000000,265185.1852,CQ250900687,KRW,(주)기도산업,2025-09-16,7.587142857,0,8.713571429,0.301428571,8.933571429,0,3.027857143,0.679285714,10622,0,12199,422,12507,0,4239,951,33204.28571,0,17867.14286,6055.714286,1358.571429,46486000,0,25014000,8478000,1902000
X,25F,DKDJ82056,Outer,다운점퍼,DKDJ82056K0001,189000,"1,600",302400000,224000,CQ250900456,KRW,(주) 엠에스디엔엠,2025-09-09,12.74785714,0,7.579285714,0.231428571,10.93571429,0,3.751428571,0.833571429,17847,0,10611,324,15310,0,5252,1167,32893.71429,0,17497.14286,6002.285714,1333.714286,46051200,0,24496000,8403200,1867200
X,25F,DKDJ82056,Outer,다운점퍼,DKDJ82056K0002,189000,700,132300000,98000,CQ250900457,KRW,(주) 엠에스디엔엠,2025-09-09,12.74785714,0,7.757857143,0.231428571,10.92142857,0,3.771428571,0.840714286,17847,0,10861,324,15290,0,5280,1177,14516,0,7645,2640,588.5,20322400,0,10703000,3696000,823900
X,25F,DKDV54056,Outer,다운베스트,DKDV54056K0001,149000,900,134100000,99333.33333,CQ250800474,KRW,(주)아이보리,2025-08-22,4.931428571,0.255,7.158571429,0.356428571,6.876428571,0,2.306428571,0.515714286,6904,357,10022,499,9627,0,3229,722,11201.78571,229.5,6188.785714,2075.785714,464.1428571,15682500,321300,8664300,2906100,649800
X,25F,DKDV58056,Outer,다운베스트,DKDV58056K0001,149000,"1,400",208600000,154518.5185,CQ250800712,KRW,꼼드감므(주),2025-08-29,4.394285714,0,7.177142857,0.323571429,7.858571429,0,2.331428571,0.492142857,6152,0,10048,453,11002,0,3264,689,16653,0,11002,3264,689,23314200,0,15402800,4569600,964600
X,25F,DKLG51056,Bottom,레깅스,DKLG51056K0001,69000,762,52578000,38946.66667,CQ250800462,KRW,(주)금담,2025-08-22,6.109285714,0.228571429,1.118571429,0.253571429,2.446428571,0,1.188571429,0.312142857,8553,320,1566,355,3425,0,1664,437,5700.848571,174.1714286,1864.178571,905.6914286,237.8528571,7981188,243840,2609850,1267968,332994
X,25F,DKLG52056,Bottom,레깅스,DKLG52056K0001,55000,"1,800",99000000,73333.33333,CQ250900678,KRW,대원에프앤드씨 (주),2025-09-16,3.765714286,0.228571429,0.735,0.211428571,1.985,0,0.805714286,0.435,5272,320,1029,296,2779,0,1128,609,8481.857143,411.4285714,3573,1450.285714,783,11874600,576000,5002200,2030400,1096200
